CVE-2010-2524,"$The DNS resolution functionality in the CIFS implementation in the Linux kernel before 2.6.35, when CONFIG_CIFS_DFS_UPCALL is enabled, relies on a user's keyring for the dns_resolver upcall in the cifs.upcall userspace helper, which allows local users to spoof the results of DNS queries and perform arbitrary CIFS mounts via vectors involving an add_key call, related to a ""cache stuffing"" issue and MS-DFS referrals.$"
CVE-2010-2537,CWE-264
CVE-2010-2538,CWE-189
CVE-2010-2653,CWE-362
CVE-2010-2798,CWE-189
CVE-2010-2803,CWE-200
CVE-2010-2938,CWE-399
CVE-2010-2942,CWE-399
CVE-2010-2943,CWE-200
CVE-2010-2946,CWE-20
CVE-2010-2954,CWE-399
CVE-2010-2955,CWE-189
CVE-2010-2959,CWE-189
CVE-2010-2960,"$The keyctl_session_to_parent function in security/keys/keyctl.c in the Linux kernel 2.6.35.4 and earlier expects that a certain parent session keyring exists, which allows local users to cause a denial of service (NULL pointer dereference and system crash) or possibly have unspecified other impact via a KEYCTL_SESSION_TO_PARENT argument to the keyctl function.$"
CVE-2010-2962,CWE-20
CVE-2010-2963,CWE-20
CVE-2010-3015,CWE-189
CVE-2010-3066,CWE-476
CVE-2010-3067,CWE-189
CVE-2010-3078,CWE-399
CVE-2010-3079,"$kernel/trace/ftrace.c in the Linux kernel before 2.6.35.5, when debugfs is enabled, does not properly handle interaction between mutex possession and llseek operations, which allows local users to cause a denial of service (NULL pointer dereference and outage of all function tracing files) via an lseek call on a file descriptor associated with the set_ftrace_filter file.$"
CVE-2010-3080,CWE-399
CVE-2010-3081,CWE-119
CVE-2010-3084,CWE-119
CVE-2010-3086,"$include/asm-x86/futex.h in the Linux kernel before 2.6.25 does not properly implement exception fixup, which allows local users to cause a denial of service (panic) via an invalid application that triggers a page fault.$"
CVE-2010-3296,CWE-200
CVE-2010-3297,CWE-200
CVE-2010-3298,CWE-200
CVE-2010-3301,"$The IA32 system call emulation functionality in arch/x86/ia32/ia32entry.S in the Linux kernel before 2.6.36-rc4-git2 on the x86_64 platform does not zero extend the %eax register after the 32-bit entry path to ptrace is used, which allows local users to gain privileges by triggering an out-of-bounds access to the system call table using the %rax register.  NOTE: this vulnerability exists because of a CVE-2007-4573 regression.$"
CVE-2010-3310,CWE-189
CVE-2010-3432,"$The sctp_packet_config function in net/sctp/output.c in the Linux kernel before 2.6.35.6 performs extraneous initializations of packet data structures, which allows remote attackers to cause a denial of service (panic) via a certain sequence of SCTP traffic.$"
CVE-2010-3437,CWE-189
CVE-2010-3442,CWE-189
CVE-2010-3448,CWE-264
CVE-2010-3477,CWE-399
CVE-2010-3698,CWE-399
CVE-2010-3705,CWE-20
CVE-2010-3848,CWE-119
CVE-2010-3849,CWE-20,CWE-399
CVE-2010-3850,CWE-264
CVE-2010-3858,CWE-399
CVE-2010-3859,CWE-189
CVE-2010-3861,CWE-200
CVE-2010-3865,CWE-189
CVE-2010-3873,CWE-399
CVE-2010-3874,CWE-119
CVE-2010-3875,CWE-200
CVE-2010-3876,CWE-200
CVE-2010-3877,CWE-200
CVE-2010-3880,CWE-399
CVE-2010-3881,CWE-200
CVE-2010-3904,CWE-20
CVE-2010-4072,CWE-200
CVE-2010-4073,CWE-200
CVE-2010-4074,CWE-200
CVE-2010-4075,CWE-200
CVE-2010-4076,CWE-200
CVE-2010-4077,CWE-200
CVE-2010-4078,CWE-200
CVE-2010-4079,CWE-200
CVE-2010-4080,CWE-200
CVE-2010-4081,CWE-200
CVE-2010-4082,CWE-200
CVE-2010-4083,CWE-200
CVE-2010-4157,CWE-189
CVE-2010-4158,CWE-200
CVE-2010-4160,CWE-189
CVE-2010-4161,CWE-399
CVE-2010-4162,CWE-189
CVE-2010-4163,CWE-399
CVE-2010-4164,CWE-189
CVE-2010-4165,CWE-189
CVE-2010-4169,CWE-399
CVE-2010-4175,CWE-189
CVE-2010-4242,CWE-476
CVE-2010-4243,CWE-399
CVE-2010-4248,CWE-362
CVE-2010-4249,CWE-399
CVE-2010-4250,CWE-399
CVE-2010-4251,CWE-399
CVE-2010-4256,CWE-20
CVE-2010-4258,CWE-264
CVE-2010-4263,CWE-476
CVE-2010-4342,CWE-399
CVE-2010-4343,CWE-665
CVE-2010-4346,CWE-264
CVE-2010-4347,CWE-264
CVE-2010-4525,CWE-200
CVE-2010-4526,CWE-362
CVE-2010-4527,CWE-119
CVE-2010-4529,CWE-189
CVE-2010-4563,CWE-200
CVE-2010-4565,CWE-200
CVE-2010-4648,NVD-CWE-noinfo
CVE-2010-4649,CWE-189
CVE-2010-4650,CWE-119
CVE-2010-4655,CWE-200
CVE-2010-4656,CWE-119
CVE-2010-4668,CWE-399
CVE-2010-4805,CWE-399
CVE-2010-5313,CWE-362
CVE-2010-5321,CWE-119
CVE-2010-5328,CWE-20
CVE-2010-5329,CWE-399
