CVE-2011-1768,CWE-362
CVE-2011-1770,CWE-189
CVE-2011-1771,CWE-476
CVE-2011-1776,CWE-119
CVE-2011-1833,CWE-362,CWE-264
CVE-2011-1927,"$The ip_expire function in net/ipv4/ip_fragment.c in the Linux kernel before 2.6.39 does not properly construct ICMP_TIME_EXCEEDED packets after a timeout, which allows remote attackers to cause a denial of service (invalid pointer dereference) via crafted fragmented packets.$"
CVE-2011-2022,CWE-20
CVE-2011-2182,CWE-119
CVE-2011-2183,CWE-362
CVE-2011-2184,CWE-476
CVE-2011-2189,CWE-399
CVE-2011-2203,CWE-264
CVE-2011-2208,CWE-189
CVE-2011-2209,CWE-189
CVE-2011-2210,CWE-264
CVE-2011-2211,CWE-264
CVE-2011-2213,CWE-20,CWE-399
CVE-2011-2479,CWE-399
CVE-2011-2482,NVD-CWE-noinfo
CVE-2011-2484,CWE-399
CVE-2011-2491,CWE-399
CVE-2011-2492,CWE-200
CVE-2011-2493,"$The ext4_fill_super function in fs/ext4/super.c in the Linux kernel before 2.6.39 does not properly initialize a certain error-report data structure, which allows local users to cause a denial of service (OOPS) by attempting to mount a crafted ext4 filesystem.$"
CVE-2011-2494,CWE-200
CVE-2011-2495,CWE-264
CVE-2011-2496,CWE-189
CVE-2011-2497,CWE-189
CVE-2011-2517,CWE-119
CVE-2011-2518,CWE-20
CVE-2011-2519,CWE-476
CVE-2011-2521,CWE-189
CVE-2011-2525,NVD-CWE-noinfo
CVE-2011-2534,CWE-119
CVE-2011-2689,CWE-399
CVE-2011-2695,CWE-189
CVE-2011-2699,"$The IPv6 implementation in the Linux kernel before 3.1 does not generate Fragment Identification values separately for each destination, which makes it easier for remote attackers to cause a denial of service (disrupted networking) by predicting these values and sending crafted packets.$"
CVE-2011-2700,CWE-119
CVE-2011-2707,CWE-20
CVE-2011-2723,CWE-399
CVE-2011-2898,CWE-264
CVE-2011-2905,CWE-426
CVE-2011-2906,CWE-189
CVE-2011-2909,CWE-200
CVE-2011-2918,CWE-399
CVE-2011-2928,CWE-20
CVE-2011-2942,CWE-476
CVE-2011-3188,"$The (1) IPv4 and (2) IPv6 implementations in the Linux kernel before 3.1 use a modified MD4 algorithm to generate sequence numbers and Fragment Identification values, which makes it easier for remote attackers to cause a denial of service (disrupted networking) or hijack network sessions by predicting these values and sending crafted packets.$"
CVE-2011-3191,CWE-189
CVE-2011-3209,CWE-189
CVE-2011-3353,CWE-119
CVE-2011-3359,CWE-119
CVE-2011-3363,CWE-20
CVE-2011-3593,CWE-399
CVE-2011-3619,CWE-20
CVE-2011-3637,CWE-20
CVE-2011-3638,NVD-CWE-noinfo
CVE-2011-4077,CWE-119
CVE-2011-4080,CWE-264
CVE-2011-4081,"$crypto/ghash-generic.c in the Linux kernel before 3.1 allows local users to cause a denial of service (NULL pointer dereference and OOPS) or possibly have unspecified other impact by triggering a failed or missing ghash_setkey function call, followed by a (1) ghash_update function call or (2) ghash_final function call, as demonstrated by a write operation on an AF_ALG socket.$"
CVE-2011-4086,CWE-119
CVE-2011-4087,CWE-399
CVE-2011-4097,CWE-189
CVE-2011-4098,CWE-119
CVE-2011-4110,CWE-264
CVE-2011-4112,CWE-264
CVE-2011-4127,CWE-264
CVE-2011-4131,CWE-189
CVE-2011-4132,CWE-20
CVE-2011-4324,NVD-CWE-noinfo
CVE-2011-4325,"$The NFS implementation in Linux kernel before 2.6.31-rc6 calls certain functions without properly initializing certain data, which allows local users to cause a denial of service (NULL pointer dereference and O_DIRECT oops), as demonstrated using diotest4 from LTP.$"
CVE-2011-4326,CWE-399
CVE-2011-4330,CWE-119
CVE-2011-4347,CWE-264
CVE-2011-4348,CWE-362
CVE-2011-4374,CWE-189
CVE-2011-4594,"$The __sys_sendmsg function in net/socket.c in the Linux kernel before 3.1 allows local users to cause a denial of service (system crash) via crafted use of the sendmmsg system call, leading to an incorrect pointer dereference.$"
CVE-2011-4604,CWE-119
CVE-2011-4611,CWE-189
CVE-2011-4621,"$The Linux kernel before 2.6.37 does not properly implement a certain clock-update optimization, which allows local users to cause a denial of service (system hang) via an application that executes code in a loop.$"
CVE-2011-4913,CWE-20
CVE-2011-4914,CWE-20
CVE-2011-5321,CWE-476
